mim	is_phenotype	date_fetched	pmid_refs
600656	True	2025-03-20	
600657	True	2025-03-20	
600658	False	2025-03-21	7925273|35361529|16549782|24333728|12167160|29434189|8561788|17376776|8666404
600661	True	2025-03-20	12700764|8575763|21796119|1748287|10825153|10933397|10531067|1516833
600662	True	2025-03-20	27830782|18599438|23001426|8269842|19073947|10817756|11713257|30445463|19471318|18278031|8575784|19592390|7679508|18599437|9162005|10531066|8114702|8455629|23389741|17786239|17420000|15363409|28794905|34022131|16469744|20513142
600663	True	2025-03-20	8269842|8575763|8614558|20709755|8114702|17786239|18760698|19119233
600665	True	2025-03-20	8988899|31019305|16778767|9920102|11463855|7946354|8548792|7558006|31019306|11836530
600666	True	2025-03-19	29243290|27259053
600668	False	2025-03-21	7887424
600675	False	2025-03-21	12191483|27626380|12023982|9660962|11842113|11751635|20413593|7603995|18212739|11059748
600677	True	2025-03-20	
600678	False	2025-03-21	17557300|16807412|11709755|25318681|18790734|10545954|7604264|9390556|12732731|9428522|10078208|16000562|22194578|11245474|12019211|15340263|9354786|10518225|8838326|16283678|7604265|7604266|12920072|8782829|29345684|12376742|10507723|11333868|10783165|10508506|10521294|11586295
600684	False	2025-03-21	16365421|23956418|7797269|6321340|26221972|1506686
600687	False	2025-03-21	8595894|7999144|7736788|7731688|12134164|35240055|12075356|16801538|17440041|16474385
600689	False	2025-03-21	
600690	False	2025-03-21	7728759
600691	True	2025-03-20	9671728|10873384|7954810|17762044
600692	True	2025-03-20	25337069|19142688|9107680|8838323|17194691|18629027|12865991|10525521|8172653|21402185
600694	True	2025-03-20	12370259|32207811|12829785|31914175|33771552|11251120|9256256|2261637|10219240|16041381|9348227|1475713|8293462|33517393|1662392|8353278|14764690|19020503|7736792|1602143|28747427|30309848|14617570|14755335|10675624|25731159|12219085
600695	True	2025-03-20	
600696	False	2025-03-21	9417087|7558027
600700	True	2025-03-20	11433529|3349440|8812423|7670494
600702	False	2025-03-21	27210545|25725044|7670495|23708187|25239001|11532991|17924165|26677014|12374766|8663325|7601440|8815882|31083464|20466935|17881658|9562526|24888894|19254928|9828131|9295353|9949206|16236810|22365152|28702509|29726066|16921370
600705	False	2025-03-21	12605441|14991831|7573141|6018875|19839037
600706	False	2025-03-21	7767093
600713	True	2025-03-20	2808402|8530071|14557491|12519867|12915682|17986636|14583441|12414862|16817821|12858176|9405715|3139396|21325058|11739957|11546766|7670488|8370690|15118095|9543163|15827106|15071189|10645953|16093320|17062770|1885595|7593419|16091483
600715	False	2025-03-21	23615612|7852353|15121769|17709521
600716	False	2025-03-21	19265110|19430480|15580548|15208781|15004560|16175503|8890164|10068674|18978792|15719322|14752163|11882361|17170052|34283806|16339849|17436241|16470599|15273934|19898480|1373816|18981062|15744042|17878369|15565104|18301444|15504986|16273109|35767715|17554300|18056643|21841778
600717	False	2025-03-21	
600721	True	2025-03-19	10449646|15602086|6774165|12884432|7609436|12868470|20020533|16081310|7782605|30908763|16037974|15609246|10883451|10407777|11999977
600723	False	2025-03-21	7590743
600724	True	2025-03-20	8766832|7590744|11379879|7682292|7526403|23661369|19299621|15557452|10466724|2014230|11970862|15134638|12432397
600726	False	2025-03-21	14520411|11057903|19277064|18477453|11181569|11160153|18582859|24311692|11455389|19252479|12566523|12719383|14043746|11044404|12632327|12525541|21167467|15951842|15177029|8662561|16951680|9186520|19915594|16871364|18629882|17409191|18477451|7590746|15886999|12384778|18794898|12851349|19109233|34530144|12620982|8824192|14981086|32311039|12408868|14770182|29155992|8662546|28846100|11440720|17486609
600727	False	2025-03-21	12210325|10518556|17178400|12568726|17530927|10718198|27081522|25714559|7590749|24462883|18056638|15368480
600728	True	2025-03-20	23389444|17178400|9484777|11850179|12568726|9099724|19961580|7590749|30388402|15632069
600730	False	2025-03-21	12401809|7590751
600732	True	2025-03-20	7590735
600735	True	2025-03-20	8288566|7753812|8938427
600737	False	2025-03-21	
600738	False	2025-03-21	9353122|10834846|12189250|31645726|12736689|19543284|18196517|25477463|22763437|7541799|8639776
600740	True	2025-03-19	24081735|19809483|27050234|9915958|1524075|20133464|23222959|7635467
600742	False	2025-03-21	10092230|12958365|17160136|8530052|10746731
600743	False	2025-03-21	2123466|18818310|2833704|8530024
600744	False	2025-03-21	11395386|2115126|12719541|12837690|32612235|26168401|19556463|21617040|8530024|24882217
600746	True	2025-03-20	8530027|23382958|18218863|19328777|7585967|8563749|15894614
600750	False	2025-03-21	19871070|38355792|8530029|7695898|19869788|8786423|12895424
600753	True	2025-03-20	2909545|8985126|8530051|10556428
600755	True	2025-03-20	15449241|15271586|8430330|12473749|8530057|11086983|8964517
600757	False	2025-03-21	8751880|7668251|16740910|9003487
600759	False	2025-03-21	7550356|15345711|14681895|8986743|9246481|9521418|10557208|12925374|10631141|12110170|10518543|11090127|8574969|12297508|8661049|7638622|7638621|17186461|8618867|9298903|11723295|9813158|21911706|35418126|18427071|11978763|7651536|15066262|10846187|9246482|10366599|12198112|12660785|16204356|11001931|14623725|9050898|15128703|16959576|8560270|15389756|12145638|8939861|20457965|21285369|19641596
600760	False	2025-03-21	10074483|8381523|8107805|31018202|8589714|23426840|15853823|18507830|9100575|8986818|15483078|9118951|8524790|11244092|9626162|9350583|9637708|15077107|8617496|9990093|10589691|12107247|16207733|7954808|10619860|8601645|7490094
600768	True	2025-03-20	1557404
600769	True	2025-03-20	2395876|20360734
600771	False	2025-03-21	7565047
600773	False	2025-03-21	23292512|7729427
600775	True	2025-03-19	26097063|23438589|8533829|1821312|25271085|21204239|23354439
600777	False	2025-03-21	20448179|7597036|7720715|20448178|3779844
600779	True	2025-03-20	
600780	False	2025-03-21	
600781	False	2025-03-21	16368708|12954742|12167864|17934448|7782089|11825645|10898754|12954739|3654598|17119001
600782	False	2025-03-21	7597049|8747928
600786	True	2025-03-20	8654961|7660129|8586449|7660122|7660130
600787	True	2025-03-20	7660129|7660122|7660130|10900011
600790	True	2025-03-19	5686965|9719369|8643244|8541856|30710461
600791	True	2025-03-19	10051166|9415602|16570074|1920576|8541853|8261931|11317356|28780564|19578036|9398842|8541854|8699909|17443271|2601537|2642380|9500541|7877418|15679828|20597900|15689455|10861298|14508505|10190331|6602318|17718863|19426954|17503324
600794	True	2025-03-19	12690580|29648643|8541851|16769947|10400924|31985473|8872480|15358725|180264|5813127|9879677|727722
600795	True	2025-03-19	8541850|9791535|16431024|20352044|12451202|3673655|7470845|19924424|16954699|16807408|16041373|20223751|17956895
600796	True	2025-03-20	8211113|8541848|11602354
600797	False	2025-03-21	10525667|10399915|11014193|12519871|11600548|14617753|11078455|12687350|15467829|11030756|9312143|18497277|10949029|7675087|17641201|15711641|17200721|11546755|15685168|11473060|10471495|9495343
600798	True	2025-03-20	18703497|12913096|7622062|10520737|22547693|1560525
600799	True	2025-03-20	16429403|10051328|17425602|18548003|10903931|21920918|12571257|3291115|12358323|10973254|16429395|11115378|14583445|18626305|18321866|11484688|18496036|18792970|7644468|12045205|12446270|15965979|24446489|11015450|19620182
600800	True	2025-03-20	16025126|16136673|7624335|9126479|9418898|12030330
600802	True	2025-03-19	9063412|9354668|7659163|11668610|14615376|7481768
600803	True	2025-03-19	2612989|11880221|4635568|15747383|7644485|12527402|11208732|15834632|12837957|15825083|21989363|19823678|12891548|11313316|7601405|14662950|15213025|6517051|18482588
600805	True	2025-03-20	23869449|7921537|11326281|17362460|18374450|19016681|7633458|10656935|8618022|8530087|12915477|11810295|10366601|8077230|26370913|10233324|8586427|35314946
600807	True	2025-03-19	12669034|1486537|12032735|16865291|17503328|17220216|17024367|11295643|9090385|7550342|11781705|11912176|15235025|7595222|9122154|12119603|16337451|15714333|10699178|6373693|15726497|9054928|9782093|11709756|11588017|15345705|12664305|15375268|10984054|15718249|12065182|10973279|11378823|10733466|12671058|11326283|11973621|15375267|3384240|2793705|17182589|3812414|11005866|1346795|8178175|10720327|11725301|16385446|20860503|11378822|19576566|15611928|9371819|11813133|9372650|9700192|11022011|21523954|11093275|16391567|7666875|15919956|12913068|16759176|18535015|12761043|14681301|16841093|20032318|10508526|3944368|12110844|9799590|11896460|10333435|17589520|11349227|11673820|10860660|12045237|12754510
600811	True	2025-03-20	29109511|8530102|12732143|9892649|9632823|10469312|8798680|12812979|10585395|10882109
600813	False	2025-03-21	8530103|1373910|10088036|17361132|11239462|31578525
600814	True	2025-03-20	9826654|15741314|9590181|22863007|38200309|11511367|15269180|19633651|11850621|15574463|12351580|22002605|10508516|8445618|11371344|27708105|8684395|16285919|24332946|16163361|9651580|8530104|11371508|27568553|10612394|12124628|9736627|9705271|10783165|16087684|10426999|10888888
600816	True	2025-03-20	2937542|24122553|3037489|7585962|15802566|20705837|31205025|10205060|17178404|17218274|20595578|22393045|8530083|11580898|11276205|2868889|19119233|16901789
600817	False	2025-03-21	10520747|16858073|8530085|21823155
600821	False	2025-03-21	11091117|15947188|11875119|16682631|15201909|1560825|8106369|8838314|18765804|24092737|10466725
600823	True	2025-03-20	11756432|8034638|7768952|8838796
600826	False	2025-03-21	15620360|9806546|9795216|7490074|1326557|12601056
600827	True	2025-03-20	19887631|8641425|2153291|30667376|7490077|19615668|30080950
600828	True	2025-03-20	7490082|35621276|34954817
600832	True	2025-03-20	8530098|12522243|8679524|26738596|9353121|6577939|8192856|1549122|2370860|1630450|31444273|30996088
600834	True	2025-03-20	9244436|7490084
600837	False	2025-03-21	12640453|9497256|8896568|16453021|11565554|7830767|8522325|11973622|11021795|18541917|8657282|11823451|8637574|12669033|9359036|8968758|12920301|11932334|11052933|14691183|8493557|10917288|10688798|10798408|8657308|9497292|7830769|8657307|9246473|10659850|8896569|8657306|8287932|7490108|11774071|7830766|8657309|11604142|9215674
600838	True	2025-03-20	15180707|18339010|15897400|12379851|16791198|31447097|18978204|25173801|31566583|10206641|31243087|20978268|7969402|8911612|28636882|9321431|7490093|14528302|21507891|17803914
600843	True	2025-03-20	7566119|11069181|11069162|16322458|9221902|20437566|7566110|7566120|11069182|9300827
600845	True	2025-03-20	11004484|15852220|9558372|12913094|11435708|15203715|10638758|10816552|9565569|7523951|8834001|11815371
600847	False	2025-03-21	
600850	True	2025-03-19	24904170|7909992|18668038|19166990|16389584|12217952|7726207|7644464|18322454|15274030|7644462|7909990|8178837|8040660|8678112|20360742|9514586
600854	False	2025-03-21	
600856	False	2025-03-21	10862080|10424812|22634751|15769992|10323243|16061564|12874112|12471053|12410230|20596014|7550351|9341892|8841187|11468278|10424811|9311734|7729683|7729684|8610162|9311733|20503313|15477587|16567644|8655143|9144284
600857	True	2025-03-20	22972948|10976639|1492653|7550341|20484225|27683074|27626380|9662387|9300813|7798181|21752896|20551992|30022159|8142412|16798039|10746566|34855504|12134146|8967754|12794685|10066162|23750034
600858	True	2025-03-19	11827995|15673802|12782567|16716659|11371514|15877279|19787389|16487706|7657794|18403758|10820940
600859	True	2025-03-20	12783850|12060739|12819782|8666379|9878398|29215095|29022589
600861	False	2025-03-21	12588882|25766235|1702972|8179820|11234015|14608379|15793568|7643615|15489855
600862	False	2025-03-21	7634337|7637788|9070945|11711676|9303539|14701878
600863	True	2025-03-20	21514639|23413191|7797465|9674431|12442174|10775102|18400165|16983144
600867	False	2025-03-21	7789174
600871	True	2025-03-20	20560965|7789186|12721361|29879182|8441411|15254021|15457180|12530980|11810106|11246463|32494068|10975525|25043047|22684987|11807637|12778173|17707228|15385956|19188499|12049724|17116877
600872	True	2025-03-20	
600873	False	2025-03-21	7606925|2531691|1549114|1527079
600875	False	2025-03-21	9730610|7796909|3026468
600877	True	2025-03-20	8735215|19610118|12493843|12567423|7550328|8663983|7926018|25620207|7550338|4128371|7796919|7729621|23739333|7598690
600880	True	2025-03-19	14531919|16707754|10328130|11001884|9245936|14762185|7665859|19293426|3949113|16971261
600881	True	2025-03-19	8623885|9497271|9788845|7573044|14598164|15016766
600882	True	2025-03-21	11094113|10636124|9219740|15455439|12870133|7573046|17060578|10732809|8659534|12545426
600883	False	2025-03-21	7573053
600884	True	2025-03-20	7969328|8194837|7573045|1727235
600886	True	2025-03-19	7493028|8558554|10759702|12200611|15173247|23300176|11703332|7669675|19176363|15280904|23421845|12199804
600887	True	2025-03-20	27476653|9240418|10545954|9294177|2722860|7669036|2674679|9671718|8851770|8782829|2233729|8838312|9401011
600889	True	2025-03-20	10380701|15562282|7672821
600893	True	2025-03-20	
600894	True	2025-03-20	
600895	False	2025-03-21	12716769|14691196|14742914|15885496|11030716|16299503|11641419|8666380|11923475|12126742
600897	True	2025-03-20	18006672|10480374|11875045|7796604|16604058|9479004|9860964|9413992|17724170|21174522|8666393|12808044|11846744|14059288|1399425|9497259|11786642|9813099|14627691
600898	True	2025-03-20	35341651|35642566|35938035|32350470|33785884|8666406|8506143|22678282|24886874|33086258
600901	True	2025-03-19	7581439|11001585|7662964|9382107|8786063|10205272|9147877
600902	False	2025-03-21	35140209|7665581|15534230
600904	False	2025-03-21	
600905	True	2025-03-20	
600906	True	2025-03-20	8533843
600907	True	2025-03-20	8533849
600909	True	2025-03-20	7639730|30723320|29016354|16440058|10598817|30401459|15525992|8655142|26200341
600911	False	2025-03-21	8456298|8666403|7527372
600912	False	2025-03-21	8595903|1868030
600917	False	2025-03-21	15181086|7926294|12831406|7581368|9814479|12118251|1651919
600918	False	2025-03-21	
600920	True	2025-03-19	21108395|20887961|22140376|8403449|17937442|8558561|33783941|19449421|24478002|35256560|23808541|9557887|12673658|1609830
600923	False	2025-03-21	30476629|33159949|10870850|9829909|10401000|8852667|11173967|9738863|9540991|8290408|11286631|9003509|8673113|3319294|7713909|2317449|11298551|8806618|9811936|8634714|8575762|8817334|10486317|12859407
600925	True	2025-03-20	7994032|16000320|31905366|30591527|7937872|12089527|8575779
600926	False	2025-03-21	8838320|2170109|8697801|8595895|8575779|1932742
600927	False	2025-03-21	12717441|7739547|12062451|8575754|10557343|11287627|10594039
600928	False	2025-03-21	23723238|29123071|35136953|26505888|29590090|26285051|8575760|1591777|27173016
600930	True	2025-03-20	8282124|8575780|2269661|8234258|8195297
600933	True	2025-03-20	22019885|17571167|12511586|11717450|29562231|17965715|7556175|7937743
600934	True	2025-03-20	11092759|12876198|8417812|12850144|7669565|9691167|14716746|9838072|10085079|8595888
600938	False	2025-03-21	30550789|17470788|15733535|8595913
600939	True	2025-03-20	29926465|15699166|8786120|7670098|30811827|9632650|7813775|21741611|8808281
600941	False	2025-03-21	8117274|563699|8799475|7937764|7656592|8280170|34598|869945
600942	False	2025-03-21	
600945	False	2025-03-21	11836334|8612563|8703220|7477349|12091910|9628819
600946	True	2025-03-20	9360546|10720017|2779634|1999489|2369845|17671221|18445665|17003087|9140387|10946895|2776481|8488849|1284474|16291706|24833397|17925340|16804042|17148568|15208626|1719554|8450064|17405847|1372321|11158048|11013443|7565946|2813379|15690087|16572267|9467570|10084588|17426087|16291702|11836270|9360529|17090634|9626125|2800930|2825030|11134133|11836282|9259320|18611972|11468686|15001620|12679461|10764769|18029459|9661611|2233903|20220755|9814495|17711923|9661639|10404796|3372509|8901592|10976913|12910492|15536163|18397980|9661642|9851797|8626815
