mim	is_phenotype	date_fetched	umls_ids	orphanet_ids
108410	False	2025-03-24	C1384524|C5436783|C5436788	
108420	True	2025-03-19	C1862459	399805
108450	False	2025-03-23	C1862458	
108500	True	2025-03-19	C1720416	97
108600	True	2025-07-20	C1970107	251282
108650	False	2025-03-23	C1862441	1182
108700	False	2025-03-24	C1862440	
108720	True	2025-03-19	C0265283	1190
108721	True	2025-03-19	C3668942	56305
108725	False	2025-03-23	C1531719	
108728	False	2025-03-25	C1412125	
108729	False	2025-03-20	C1412656	
108730	False	2025-03-21	C1412637|C1832918	
108731	False	2025-03-24	C1412640|C5677000	
108732	False	2025-03-20	C1412643	
108733	False	2025-06-15	C1412641|C4015888|C5676948	
108740	False	2025-08-17	C0022595|C0265971|C1412638|C1852296|C1852297	
108745	False	2025-03-24	C1412675|C5882764|C5882765	
108746	False	2025-03-23	C1412677|C4479387	
108760	False	2025-03-21	C3502361	141074
108770	True	2025-03-21	C1838539|C4551959	1344
108780	False	2025-03-24	C1417807|C2677294|C3810401	
108800	False	2025-03-21	C0018817|C1862389	1478
108900	True	2025-03-19	C3276096	1479
108950	False	2025-03-25	C1862387	844
108960	False	2025-03-21	C1417810	
108961	False	2025-03-21	C1334895|C1864356|C4014690|C4225399	
108962	False	2025-03-20	C1417811|C5561992	
108970	False	2025-03-23		
108980	False	2025-03-20	C3152251	
108985	True	2025-03-19	C1862382	86813
108990	False	2025-03-24	C1417160	
109000	False	2025-03-25	C1862381	114
109050	False	2025-03-24	C1862380	1219
109090	False	2025-03-23	C1420423	
109091	False	2025-03-23	C1413096|C2675103|C3805370	
109092	False	2025-03-21	C1540056	
109100	False	2025-03-23	C0004364	
109110	False	2025-03-21	C1862379	
109120	False	2025-03-24	C1862373	1831
109130	False	2025-03-23	C1862372	
109135	False	2025-03-24	C0812237	
109150	True	2025-03-19	C0024408	276238|276241|276244|98757
109160	False	2025-03-23	C1862358	
109170	False	2025-03-24	C1422474	
109180	False	2025-03-23	C1412786	
109190	False	2025-03-21	C1420123	
109195	False	2025-03-24	C1443145	
109200	False	2025-03-21	C0162311|C4049090|C4083212	
109270	False	2025-07-06	C1420193|C1704380|C1832168|C1862190|C1862191|C1862322|C1969039|C1969379|C3892933|C4015889|C4015890|C4015891|C4015892|C4015893|C4015894|C4015895|C4015896|C4015897|C4015899|C4015900|C4015901|C4015902|C4015903|C4015904|C4225456|C4225644|C4225645|C4225646|C5436235	
109280	False	2025-03-20	C1420194|C5830487	
109300	False	2025-03-24	C1862319	1228
109350	False	2025-03-25	C0017168|C3813607	
109390	False	2025-03-25		
109400	True	2025-03-19	C0004779	377
109480	False	2025-03-25	C1412828|C1862209	
109500	False	2025-03-21	C1862299	2285
109530	False	2025-03-23	C1413226	
109535	False	2025-03-21	C1539081|C1720957	
109540	False	2025-03-25	C1862295	
109543	False	2025-08-17	C1868683	67038
109545	False	2025-03-23	C1420809	
109560	False	2025-03-20	C0812238	
109565	False	2025-03-21	C1332399	
109580	False	2025-03-20	C1439347	
109600	False	2025-03-23	C1862292	
109610	False	2025-03-24	C1823521	
109630	False	2025-03-20	C1439273|C1821417|C5231420|C5935649	
109635	False	2025-03-20	C1366490	
109636	False	2025-03-23	C1332030	
109640	False	2025-03-24	C1415192	
109650	False	2025-03-21	C0004943	117
109660	False	2025-03-24	C1862289	
109670	False	2025-03-20	C1862288	
109675	False	2025-03-21	C1539865	
109684	False	2025-03-24	C1415738	
109685	False	2025-03-20	C1333926	
109690	False	2025-03-23	C1367657|C1862282|C5193154|C5830689	
109691	False	2025-03-24	C1439274|C1866432	
109700	False	2025-03-24	C1412709|C1855796|C5935573	
109710	False	2025-03-24	C1412710	
109715	False	2025-03-20	C1415742	
109720	False	2025-03-23	C0008312|C4551595	186
109730	True	2025-03-19	C0149630|C0428791|C1260873|C3887892	402075
109740	False	2025-03-21	C2751431	2695
109750	False	2025-05-11	C1412801|C3279964	
109760	False	2025-03-20	C1415803|C3553418	
109770	False	2025-03-23	C1413306	
109780	False	2025-03-20	C1862276	
109800	True	2025-03-19	C0005684	
109820	False	2025-03-25	C0156273	
109900	False	2025-03-21	C0339085	1253
110000	False	2025-03-20	C1862275	
110050	False	2025-03-25	C0796197	1252
110100	True	2025-03-19	C0220663	126|572354|572361
110150	False	2025-03-20	C1862259	1259
110250	False	2025-03-25	C1862258	
110300	False	2025-03-21	C1412099|C4015905|C4015906|C4015907|C4015908|C4015909	
110310	False	2025-03-23	C1862249	
110350	False	2025-03-23	C1862248	
110450	True	2025-03-19	C1292295	
110500	True	2025-03-21	C1292286	
110600	False	2025-03-25	C1825087|C4015910|C4015911	
110700	True	2025-07-06	C0013278	
110720	False	2025-03-24	C1862238	
110750	False	2025-03-24	C1415375|C2720293|C4015912|C4015913|C4015914|C4015915	
110800	True	2025-03-19	C0020717	
110900	True	2025-03-19	C0022546	
111000	True	2025-08-10	C0022645	
111100	False	2025-03-23	C1414864|C4015916	
111130	False	2025-03-25	C1862216	
111150	True	2025-03-19	C1292231	
111200	True	2025-03-24	C0024171|C1862213	
111250	True	2025-03-19	C3887952	
111300	True	2025-03-19	C0026327	
111360	False	2025-03-25	C1862210	
111380	True	2025-03-19	C1862209	
111400	True	2025-03-19	C3549485	
111410	False	2025-03-23		
111500	False	2025-03-25	C1862206	
111600	True	2025-03-20	C3276339	
111620	True	2025-03-19	C1862204	
111680	False	2025-03-20	C1419382|C4015918|C4015919|C4015920	
111690	True	2025-03-19	C1292171	
111700	False	2025-03-21	C1419381|C4015921|C4015922|C4693796	
111730	False	2025-03-20	C1428349|C5562083	
111740	True	2025-03-19	C4551874	
111750	True	2025-03-25	C1292292	
111800	False	2025-03-20	C1862193	
112000	False	2025-03-24	C1862192	
112010	True	2025-03-20	C1862191	
112050	True	2025-03-19	C1862190	
112100	True	2025-03-20	C1862189	
112200	False	2025-03-20	C0346072	1059
112203	False	2025-03-20	C1366561	
112205	False	2025-03-20	C1413238|C4015923	
112210	False	2025-03-25	C1417326|C3150740	
112240	True	2025-03-20	C4317154	2050
112250	True	2025-03-19	C1862177	85182
112260	False	2025-03-21	C1412791	
112261	False	2025-03-25	C1332424|C1832702|C3276340|C4479661|C5542952|C5543657|C5543658	
112262	False	2025-03-24	C1412805|C1864689|C2677434	
112263	False	2025-03-20	C1332425	
112264	False	2025-03-25	C1412804|C3553887	
112265	False	2025-03-23	C1332426	
112266	False	2025-03-24	C1332427|C5703292	
112267	False	2025-03-23	C1332428	
112270	False	2025-03-23	C1862176	
112300	False	2025-03-21	C0457014	1262
112310	True	2025-03-24	C0432201	1263
112350	False	2025-08-17	C1862172	3344
112370	False	2025-03-23	C1862171	
112410	True	2025-03-19	C1862170	1276
112430	False	2025-03-21	C1862169	2946
112440	False	2025-03-24	C1862163	93395
112450	False	2025-03-24	C1862162	1278
112500	True	2025-03-19	C1862151	93388
112600	True	2025-03-23	C1832702	93396
112700	False	2025-03-24	C1862140	
112800	False	2025-03-24	C1862139	93394
112900	False	2025-03-23		
112910	False	2025-03-24	C1862130	93382
113000	True	2025-03-19	C1862112	572385|93383
113100	True	2025-03-19	C1862103	93384
113200	True	2025-03-19	C0220664	
113300	True	2025-03-19	C1862102|C4315392	93387
113301	False	2025-03-21	C1862101	
113310	False	2025-03-24	C1862100	1118
113400	False	2025-03-24	C1862099	1246
113450	False	2025-03-21	C1862092	3168
113470	False	2025-03-25	C1862084	
113475	False	2025-03-20	C1862083	
113477	False	2025-03-24	C1862082	1292
113480	False	2025-03-23	C2931421	1295
113500	True	2025-03-19	C0432227	93304
113503	False	2025-03-25	C1332407	
113505	False	2025-04-04	C1332408|C4694116	
113508	False	2025-03-20	C1421562	
113510	False	2025-03-20	C1862073	
113520	False	2025-03-23	C1412751	
113530	False	2025-03-25	C1412752|C5394277	
113600	False	2025-03-25	C0079037	141022
113610	False	2025-03-24	C1862071	
113620	True	2025-03-19	C0376524	1297
113630	False	2025-03-21		
113640	False	2025-03-21		
113650	True	2025-03-19	C0265234|C4551702	107
113660	False	2025-03-20		
113670	False	2025-03-23	C0405471	180176
113700	False	2025-03-21	C0432357	180188
113703	False	2025-03-24	C1335636|C5231478	
113705	False	2025-04-22	C0376571|C2676676|C3280442|C3469525|C4554406	
113710	False	2025-03-20	C1366563	
113720	False	2025-03-24		
113721	False	2025-03-25	C1332403	
113725	False	2025-03-24	C1418766	
113730	False	2025-03-23	C1421313|C4015926	
113750	True	2025-03-19	C2676042|C3805375	370097
113800	True	2025-03-19	C0079153|C5781874	312
113810	False	2025-03-21	C1539312|C3539003|C3809470	
113811	False	2025-03-20	C1413577|C1852551|C2608084	
113900	True	2025-03-19	C1879286	871
113950	False	2025-03-24	C0340504	
113955	False	2025-03-23	C3888101	
113960	False	2025-03-24	C1861981	
113970	True	2025-03-19	C0006413	543
113995	False	2025-03-25	C1824180	
114000	True	2025-03-19	C0020497	1310
114010	False	2025-03-23	C1413078|C4225320	
114019	False	2025-03-23	C1413272|C2675488	
114020	False	2025-03-20	C1413277|C5394505|C5394523|C5677018	
114021	False	2025-03-23	C1337110|C1832162|C1857041	
114025	False	2025-03-24	C1413796|C4748540	
114030	False	2025-03-23	C1861975	2678
114050	False	2025-03-21	C1413080	
114051	False	2025-03-21	C1413081	
114065	False	2025-03-23	C1861974	
114070	False	2025-03-24	C1412426	
114078	False	2025-03-21	C1413099|C4540481|C4748167	
114080	False	2025-03-21	C1413103	
114085	False	2025-03-20	C1419782	
114090	False	2025-03-25	C1413137|C4225381	
114100	False	2025-03-21	C1861967	1980
114105	False	2025-06-15	C1418845|C4540199|C4748872	
114106	False	2025-03-24	C1418846	
114107	False	2025-03-24	C1418847	
114110	False	2025-03-20	C1419788	
114120	False	2025-03-23		
114130	False	2025-09-08	C1367551|C4015928	
114131	False	2025-03-23	C1277579|C1413085	
114140	False	2025-03-21	C1861964	79141
114150	False	2025-03-20	C1861963	1319
114160	False	2025-09-08	C1413083	
114170	False	2025-03-20	C1413114|C5935600	
114180	False	2025-03-25	C1332659|C3554047|C4015671	
114181	False	2025-03-23		
114182	False	2025-03-20	C1413089|C4015695	
114183	False	2025-03-21	C1413093|C5394068|C5394069	
114184	False	2025-03-21	C1413095	
114190	False	2025-03-25	C1424497|C5231496	
114200	False	2025-03-23	C2751430	295016
114204	False	2025-04-03	C1413065|C5774265	
114205	False	2025-03-24	C1413057|C1832916|C2678478|C5774322	
114206	False	2025-03-25	C1413058|C3554018|C3809609	
114207	False	2025-03-23	C1413067	
114208	False	2025-03-20	C1413064|C1866077|C2749982|C3714580|C5830690|C5830691	
114209	False	2025-03-20	C1413071	
114210	False	2025-03-20	C1419786	
114212	False	2025-03-24	C1413120	
114213	False	2025-03-25	C1413086	
114217	False	2025-03-24	C1413107	
114220	False	2025-03-20	C1413109|C5567483	
114230	False	2025-03-21	C1413112	
114240	False	2025-03-24	C1299884|C1413113|C1869123|C4748295	
114250	False	2025-03-20	C1413134|C4015624	
114251	False	2025-03-25	C1413135|C2677794	
114260	False	2025-03-24		
114280	False	2025-05-11	C1539083	
114290	True	2025-03-19	C1861922	140
114300	True	2025-07-20	C0220666	376
114350	False	2025-03-23	C1334912|C5193089	
114400	False	2025-03-20		
114450	False	2025-03-21	C1861915	
114480	True	2025-03-19	C0006142|C0346153	227535
114500	True	2025-03-21	C0007102|C0009402	
114550	True	2025-03-19	C0345904|C2239176	210159|33402|449|88673
114580	False	2025-03-23	C2751429	1334
114600	False	2025-03-25	C1861899	
114610	False	2025-03-23	C1413554	
114620	False	2025-03-20	C2676032	363705
114650	False	2025-03-23	C1861898	
114700	False	2025-03-20	C1861897	
114750	False	2025-03-25	C1413044	
114760	False	2025-03-21	C1413045	
114761	False	2025-03-21	C1413046|C3810404	
114770	False	2025-03-25	C1413050	
114780	False	2025-03-25	C1413049	
114800	False	2025-03-24	C1413038|C4015931|C4015932	
114815	False	2025-03-23	C1413051|C2750509	
114830	False	2025-03-25	C1413154	
114835	False	2025-03-25	C1413347|C4748035	
114836	False	2025-03-24		
114840	False	2025-05-11	C1413336|C1413337|C1853297	
114841	False	2025-03-24		
114850	False	2025-03-24	C1413662	
114851	False	2025-03-25	C1413664	
114852	False	2025-03-21	C1413665	
114855	False	2025-03-24	C1413668|C5543403	
114860	False	2025-03-20	C1413672	
114890	False	2025-03-20	C1332744	
114900	False	2025-03-20	C0349535	
115000	True	2025-03-19	C5542154	
115080	False	2025-03-20	C0085298|C0264886	871
115150	True	2025-03-19	C1275081	1340
115195	True	2025-03-19	C1861864	
115196	True	2025-03-19	C1861863	
115197	True	2025-03-19	C1861862	
115198	False	2025-03-23		
115200	True	2025-07-13	C1449563|C5979868	154|300751
115210	True	2025-03-19	C1861861	75249
115250	False	2025-03-23	C0406817	53296
115300	True	2025-03-20	C2676023	199285
115310	True	2025-03-24	C1861848	29072
115400	False	2025-03-24	C1861847	
115430	True	2025-03-24	C0007286|C5779776	85447
115435	False	2025-03-25	C1413721	
115437	False	2025-03-21	C1417041	
115440	False	2025-03-20	C1332796|C4310739	
115441	False	2025-03-23	C1413762|C5231482	
115442	False	2025-03-24	C1413761	
115450	False	2025-03-21	C1384511	
115460	False	2025-03-20	C1384512	
115470	False	2025-03-21	C0265493	195
115500	False	2025-03-20	C1413138|C2936847|C4015933	
115501	False	2025-03-25	C0342683|C1336694|C2676022|C2677086	
115645	False	2025-03-23	C1861835	1373
115650	False	2025-03-20	C1855179|C1857718|C3887926	91492
115660	False	2025-03-20	C0344523	91492|98989|98992
115665	False	2025-03-21	C1861833	91492
115700	True	2025-03-19	C1837023|C1861832|C3540850|C3888390|C3888391	1377|91492
115800	False	2025-03-23	C3805409	91492|98990|98992
115900	True	2025-03-19	C4011454	91492
116100	True	2025-03-21	C3805410	441452|91492|98985
116150	False	2025-03-21		
116200	True	2025-03-19	C1861828	1377|91492
116300	True	2025-03-24	C3805411	91492|98984|98992
116400	True	2025-03-19	C3805412	91492|98991|98992|98995
116600	True	2025-03-24	C1861825	441447|91492
116700	True	2025-03-20	C3805373	91492
116790	False	2025-08-17	C1135159|C2675945|C4015934	
116800	True	2025-03-19	C1861821|C3888417	91492
116805	False	2025-03-25	C1413795|C1837029	
116806	False	2025-03-23	C1332803|C1833970|C1861805|C1861807|C1861812|C1969388|C1969537|C3554449|C4015935|C4539767	
116810	False	2025-03-21	C1332804	
116820	False	2025-03-21	C1332806	
116830	False	2025-03-21	C1413814	
116831	False	2025-03-20	C1415381	
116840	False	2025-03-23	C1332805|C1864669	
116845	False	2025-03-24	C1413821	
116850	False	2025-03-23	C1861799	
116860	True	2025-03-19	C1366911|C2919945	221061
116870	False	2025-03-23	C1861783	
116880	False	2025-03-25	C1332807	
116890	False	2025-03-20	C1413812	
116896	False	2025-04-22	C1413827|C5193003|C5193155|C5193156	
116897	False	2025-03-23	C0023467|C1413322|C4015936	
116898	False	2025-03-20	C1413324	
116899	False	2025-03-24	C0249197|C4015938	
116900	False	2025-03-21	C1425999	
116901	False	2025-03-21	C1413440	
116920	True	2025-07-06	C0398738	2968|99842
116930	False	2025-08-17	C1334863	
116935	False	2025-03-23		
116940	False	2025-03-25	C1332721	
116945	False	2025-03-24	C1334489|C4310775	
116946	False	2025-03-21	C1413260	
116947	False	2025-03-25	C1332719	
116948	False	2025-03-25	C1413263	
116949	False	2025-03-21	C1413258	
116950	False	2025-03-21	C1861765	
116951	False	2025-03-23	C1413261	
116952	False	2025-03-23	C1366537|C4225222	
116953	False	2025-03-24	C1332733	
116954	False	2025-03-25		
116955	False	2025-03-20	C1824763|C2931689	
116957	False	2025-08-03	C1419295	
116960	False	2025-03-20	C1423721	
117000	True	2025-06-15	C5830701	178145|597|598
117100	False	2025-03-21	C2363129	1945
117139	False	2025-03-21	C1413338	
117140	False	2025-03-23	C1413339	
117141	False	2025-03-24	C1413340	
117142	False	2025-03-21		
117143	False	2025-03-25	C1413342|C4015080	
117200	False	2025-03-23		
117210	True	2025-06-15	C1861736	217012
117300	True	2025-03-19	C1861735	439254|97346
117340	False	2025-03-25	C1413296	
117350	False	2025-03-24		
117360	True	2025-03-19	C1861732	208513
117400	False	2025-03-21		
117550	True	2025-03-19	C0175695	821
117600	False	2025-03-25	C1861714	
117650	True	2025-03-20	C0265342	1393
117700	False	2025-03-21	C0878682|C1439306|C4017428	
117800	True	2025-04-22	C1861696	
117850	False	2025-03-20	C1861695	
117900	False	2025-03-24	C0158779	
118000	False	2025-03-21	C1861694	
118005	False	2025-03-23	C1861693	
118100	True	2025-03-19	C1861689	2345
118150	False	2025-03-25		
118190	False	2025-03-24	C1415782|C2677109|C4015940	
118200	True	2025-03-21	C0007959|C0270912|C0751036	101082
118210	True	2025-03-19	C1861678	99946
118220	True	2025-03-19	C0270911	101081
118230	False	2025-03-25	C1861673	
118300	True	2025-03-19	C3495591	90658
118301	False	2025-03-21	C1861668	
118330	False	2025-03-20	C0267034	1221
118350	False	2025-03-23	C2930928	
118400	True	2025-07-27	C0008029	184
118420	False	2025-03-20	C0750929	268882
118423	False	2025-03-24	C0751083|C1413396	
118425	False	2025-03-25	C0270959|C0751360|C1413450|C2936781	
118430	False	2025-03-23	C1861630	
118440	False	2025-03-23	C1413167	
118444	False	2025-03-24	C1413168|C4015941	
118445	False	2025-03-24	C1332675	
118450	True	2025-03-19	C0085280|C1956125	261600|261619|52
118455	False	2025-03-21	C1413893	
118457	False	2025-03-20	C1861617	
118470	False	2025-03-25	C1413353|C3149462|C3149463	
118480	False	2025-03-23		
118485	False	2025-03-21	C1413855|C3151055	
118490	False	2025-03-25	C0393929|C1413376	
118491	False	2025-03-24	C1332757|C5774208	
118493	False	2025-03-24	C1413400	
118494	False	2025-03-21	C0033770|C1332759	
118495	False	2025-03-20	C1332760	
118496	False	2025-03-20	C1332761	
118502	False	2025-03-24	C1413402|C1835905|C4692954	
118503	False	2025-03-24	C1413403|C1861063|C2677571|C5231389	
118504	False	2025-03-20	C1413404|C1838049|C4015943	
118505	False	2025-03-25	C1413405|C1861063|C2677571	
118507	False	2025-03-20	C1413408|C1854335	
118508	False	2025-03-23	C1413409	
118509	False	2025-03-24	C1413410	
118510	False	2025-03-25	C1332758	
118511	False	2025-03-20	C1413406	
118600	True	2025-03-19	C0856830	1416
118610	False	2025-05-11	C1861580	
118650	False	2025-03-23	C1442935	
118651	False	2025-03-21	C0432224	79346
118661	False	2025-03-21	C1413763|C1840452	
118670	False	2025-03-21	C3887693	
118700	True	2025-03-19	C0393584	1429
118750	False	2025-03-23	C1861569	
118800	True	2025-03-19	C4551506	98810
118820	False	2025-03-25	C1413753	
118825	False	2025-03-20	C1413395	
118830	False	2025-03-23	C1861560	444490
118840	False	2025-03-21	C1861559	
118850	False	2025-03-25	C1413366	
118860	False	2025-03-20	C1413367	
118865	False	2025-03-23	C1861558	
118870	False	2025-03-24	C1417720	
118880	False	2025-03-25	C1861557	
118888	False	2025-03-21	C1413809	
118890	False	2025-03-20	C1413806	
118900	False	2025-09-08	C5975708	
118910	False	2025-03-23	C1332754	
118920	False	2025-03-23	C1332755	
118930	False	2025-03-25	C1335805	
118938	False	2025-03-20	C1413516	
118940	False	2025-03-24		
118943	False	2025-03-21	C1413853	
118945	False	2025-03-20	C1413557|C4015944	
118946	False	2025-03-21	C1413558	
118950	False	2025-03-25	C1413745	
118953	False	2025-03-20		
118955	False	2025-03-21	C1413512|C4693389	
118960	False	2025-03-20	C1413510	
118970	False	2025-03-25	C1413511	
118980	False	2025-03-24	C0265565	66630
118990	False	2025-03-21	C1420426	
119000	False	2025-03-23	C1849227	
119100	False	2025-03-25	C1861553|C4551989	3329
119300	True	2025-03-19	C0175697|C4551864	888
119500	True	2025-03-19	C5848052	1300
119530	False	2025-08-21	C1861537	141291|199302|199306
119540	False	2025-03-20	C1837218	2014
119550	False	2025-03-24	C0795898	2016
119570	False	2025-03-24	C0432098	99772
119580	True	2025-03-19	C1861536|C4551988	1997
119600	True	2025-03-19	C0008928	1452
119650	False	2025-03-23	C1861515	1453
119800	True	2025-03-20	C5679943	199315|293144|293150
119900	True	2025-03-23	C0345408	217059
119915	False	2025-03-21	C1861513	
120000	False	2025-03-23	C0003492	1457
120040	False	2025-03-21	C1861512	3233
120050	False	2025-03-20	C1861511	
120070	False	2025-03-20	C1332774|C5830421|C5882663|C5882699	
120080	True	2025-03-19	C1861502	
120090	False	2025-03-25	C1413583|C3280970|C3281105	
120100	True	2025-03-19	C0343068|C4551895	47045
120105	False	2025-03-23	C1413505	
120110	False	2025-03-24	C0265289|C1413569	
120120	False	2025-03-24	C0079474|C0268371|C0432321|C0432322|C1413592|C1843761|C1851573|C1853063|C2673611|C2673612|C2675780|C4015945	
120130	False	2025-03-25	C0423401|C1413582|C2673195|C3281105|C5193157|C5193158|C5231411	
120131	False	2025-03-20	C0241908|C1413585|C4746745	
