HGNC_ID	STATUS	WITHDRAWN_SYMBOL	MERGED_INTO_REPORT(S) (i.e HGNC_ID|SYMBOL|STATUS)
HGNC:5262	Merged/Split	HSPDP1	HGNC:5264|HSPD1P3|Approved
HGNC:5265	Merged/Split	HSPDP4	HGNC:5264|HSPD1P3|Approved
HGNC:5272	Merged/Split	HSPG1	HGNC:10659|SDC2|Approved
HGNC:5274	Merged/Split	HSST	HGNC:7680|NDST1|Approved
HGNC:5277	Entry Withdrawn	HTC1	
HGNC:5278	Entry Withdrawn	HTC2	
HGNC:5279	Merged/Split	HTK	HGNC:3395|EPHB4|Approved
HGNC:5280	Entry Withdrawn	HTL	
HGNC:5282	Merged/Split	HTLVR	HGNC:11005|SLC2A1|Approved
HGNC:5288	Merged/Split	HTR1C	HGNC:5295|HTR2C|Approved
HGNC:5296	Merged/Split	HTR3	HGNC:5297|HTR3A|Approved
HGNC:5303	Merged/Split	HTRL	HGNC:5289|HTR1D|Approved
HGNC:5304	Merged/Split	HTT	HGNC:11050|SLC6A4|Approved
HGNC:5305	Merged/Split	HTX1	HGNC:12874|ZIC3|Approved
HGNC:5306	Merged/Split	HTX2	HGNC:18292|CFC1|Approved
HGNC:5307	Merged/Split	HUD	HGNC:3315|ELAVL4|Approved
HGNC:5308	Merged/Split	HUR	HGNC:3312|ELAVL1|Approved
HGNC:5310	Entry Withdrawn	HV1S	
HGNC:5311	Entry Withdrawn	HVBS1	
HGNC:5312	Entry Withdrawn	HVBS4	
HGNC:5313	Entry Withdrawn	HVBS6	
HGNC:5316	Merged/Split	HVEB	HGNC:9707|NECTIN2|Approved
HGNC:5317	Merged/Split	HVEC	HGNC:9706|NECTIN1|Approved
HGNC:5319	Merged/Split	HY	HGNC:11115|KDM5D|Approved
HGNC:5325	Merged/Split	HYKPP	HGNC:10591|SCN4A|Approved
HGNC:5327	Merged/Split	HYP	HGNC:8918|PHEX|Approved
HGNC:5328	Merged/Split	HYRC1	HGNC:9413|PRKDC|Approved
HGNC:5332	Entry Withdrawn	IBD2	
HGNC:5333	Entry Withdrawn	IBD4	
HGNC:5334	Entry Withdrawn	IBD5	
HGNC:5335	Entry Withdrawn	IBD6	
HGNC:5336	Entry Withdrawn	IBGC1	
HGNC:5337	Merged/Split	IBM2	HGNC:23657|GNE|Approved
HGNC:5338	Merged/Split	IBM3	HGNC:7572|MYH2|Approved
HGNC:5339	Merged/Split	IBP1	HGNC:5461|IGBP1|Approved
HGNC:5340	Merged/Split	IBP2	HGNC:5471|IGFBP2|Approved
HGNC:5342	Entry Withdrawn	IC1	
HGNC:5349	Merged/Split	ICCA	HGNC:30500|PRRT2|Approved
HGNC:5352	Entry Withdrawn	ICR1	
HGNC:5353	Merged/Split	ICR2B	HGNC:14637|ABCA12|Approved
HGNC:5354	Entry Withdrawn	ICR3	
HGNC:5355	Entry Withdrawn	ICR4	
HGNC:5356	Entry Withdrawn	ICR5	
HGNC:5357	Entry Withdrawn	ICS1	
HGNC:5364	Merged/Split	IDDM10	HGNC:6008|IL2RA|Approved
HGNC:5365	Entry Withdrawn	IDDM11	
HGNC:5366	Merged/Split	IDDM12	HGNC:2505|CTLA4|Approved
HGNC:5367	Entry Withdrawn	IDDM13	
HGNC:5368	Entry Withdrawn	IDDM14	
HGNC:5369	Entry Withdrawn	IDDM15	
HGNC:5370	Entry Withdrawn	IDDM16	
HGNC:5371	Entry Withdrawn	IDDM17	
HGNC:5372	Entry Withdrawn	IDDM18	
HGNC:5373	Merged/Split	IDDM2	HGNC:6081|INS|Approved
HGNC:5374	Entry Withdrawn	IDDM3	
HGNC:5375	Entry Withdrawn	IDDM4	
HGNC:5376	Merged/Split	IDDM5	HGNC:21181|SUMO4|Approved
HGNC:5377	Entry Withdrawn	IDDM6	
HGNC:5378	Entry Withdrawn	IDDM7	
HGNC:5379	Entry Withdrawn	IDDM8	
HGNC:5380	Entry Withdrawn	IDDM9	
HGNC:5388	Merged/Split	IDO	HGNC:6059|IDO1|Approved
HGNC:5396	Merged/Split	IFI17	HGNC:5412|IFITM1|Approved
HGNC:5400	Merged/Split	IFI4	HGNC:225|ADAR|Approved
HGNC:5402	Merged/Split	IFI53	HGNC:12729|WARS1|Approved
HGNC:5403	Merged/Split	IFI54	HGNC:5409|IFIT2|Approved
HGNC:5404	Merged/Split	IFI56	HGNC:5407|IFIT1|Approved
HGNC:5405	Merged/Split	IFI56P	HGNC:5408|IFIT1P1|Approved
HGNC:5406	Merged/Split	IFI75	HGNC:5401|SP110|Approved
HGNC:5415	Entry Withdrawn	IFN1@	
HGNC:5416	Merged/Split	IFNA	HGNC:5415|IFN1@|Entry Withdrawn
HGNC:5430	Merged/Split	IFNAI1	HGNC:5407|IFIT1|Approved
HGNC:5435	Merged/Split	IFNB2	HGNC:6018|IL6|Approved
HGNC:5436	Entry Withdrawn	IFNB3	
HGNC:5437	Entry Withdrawn	IFNBR	
HGNC:5441	Merged/Split	IFNGT1	HGNC:5440|IFNGR2|Approved
HGNC:5445	Entry Withdrawn	IFNP23	
HGNC:5446	Entry Withdrawn	IFNP24	
HGNC:5458	Merged/Split	IGA	HGNC:1698|CD79A|Approved
HGNC:5459	Entry Withdrawn	IGAD1	
HGNC:5460	Merged/Split	IGB	HGNC:1699|CD79B|Approved
HGNC:5462	Merged/Split	IGER	HGNC:7316|MS4A2|Approved
HGNC:5463	Entry Withdrawn	IGES	
HGNC:5470	Merged/Split	IGFBP10	HGNC:2654|CCN1|Approved
HGNC:5481	Entry Withdrawn	IGHD@	
HGNC:5519	Entry Withdrawn	IGHDOR15@	
HGNC:5520	Merged/Split	IGHDY1	HGNC:5477|IGH|Approved
HGNC:5521	Merged/Split	IGHDY2	HGNC:5519|IGHDOR15@|Entry Withdrawn
HGNC:5530	Merged/Split	IGHJ	HGNC:5531|IGHJ@|Entry Withdrawn
HGNC:5531	Entry Withdrawn	IGHJ@	
HGNC:5543	Entry Withdrawn	IGHR	
HGNC:5544	Merged/Split	IGHV	HGNC:5545|IGHV@|Entry Withdrawn
HGNC:5545	Entry Withdrawn	IGHV@	
HGNC:5561	Merged/Split	IGHV1-E	HGNC:5558|IGHV1-69|Approved
HGNC:5578	Merged/Split	IGHV2@	HGNC:5711|IGHVOR15@|Entry Withdrawn
HGNC:5630	Merged/Split	IGHV3-G	HGNC:5621|IGHV3-71|Approved
HGNC:5632	Merged/Split	IGHV3@	HGNC:5712|IGHVOR16@|Entry Withdrawn
HGNC:5668	Entry Withdrawn	IGHV7-77	
HGNC:5711	Entry Withdrawn	IGHVOR15@	
HGNC:5712	Entry Withdrawn	IGHVOR16@	
HGNC:5718	Entry Withdrawn	IGKJ@	
HGNC:5727	Merged/Split	IGKV	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5728	Entry Withdrawn	IGKV@	
HGNC:5729	Merged/Split	IGKV1	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5745	Merged/Split	IGKV1@	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5774	Merged/Split	IGKV1OR22-5A	HGNC:5773|IGKV1OR22-5|Approved
HGNC:5775	Merged/Split	IGKV2	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5790	Merged/Split	IGKV2@	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5791	Merged/Split	IGKV268	HGNC:5830|IGKV3OR2-268|Approved
HGNC:5807	Merged/Split	IGKV2OR2-1A	HGNC:5805|IGKV2OR2-1|Approved
HGNC:5814	Merged/Split	IGKV3	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5822	Merged/Split	IGKV3@	HGNC:5728|IGKV@|Entry Withdrawn
HGNC:5831	Merged/Split	IGKV3OR2-268A	HGNC:5830|IGKV3OR2-268|Approved
HGNC:5840	Entry Withdrawn	IGKVOR2@	
HGNC:5841	Merged/Split	IGKVP@	HGNC:5840|IGKVOR2@|Entry Withdrawn
HGNC:5842	Merged/Split	IGKVP1	HGNC:5764|IGKV1OR1-1|Approved
HGNC:5843	Merged/Split	IGKVP2	HGNC:5765|IGKV1OR15-118|Approved
HGNC:5844	Merged/Split	IGKVP3	HGNC:5833|IGKV3OR22-2|Approved
HGNC:5845	Merged/Split	IGKVP4	HGNC:5812|IGKV2OR22-3|Approved
HGNC:5846	Merged/Split	IGKVP5	HGNC:5772|IGKV1OR22-1|Approved
HGNC:5847	Merged/Split	IGKVP6	HGNC:5813|IGKV2OR22-4|Approved
HGNC:5848	Merged/Split	IGKVP7	HGNC:5773|IGKV1OR22-5|Approved
HGNC:5849	Merged/Split	IGKVPZ1	HGNC:5760|IGKV1OR2-1|Approved
HGNC:5850	Merged/Split	IGKVPZ2	HGNC:5761|IGKV1OR-2|Approved
HGNC:5851	Merged/Split	IGKVPZ3	HGNC:5762|IGKV1OR-3|Approved
HGNC:5852	Merged/Split	IGKVPZ4	HGNC:5763|IGKV1OR-4|Approved
HGNC:5854	Entry Withdrawn	IGLC@	
HGNC:5862	Entry Withdrawn	IGLJ@	
HGNC:5873	Entry Withdrawn	IGLP1	
HGNC:5874	Entry Withdrawn	IGLP2	
HGNC:5875	Entry Withdrawn	IGLV@	
HGNC:5947	Merged/Split	IGO1	HGNC:4640|GSTP1P1|Approved
HGNC:5954	Entry Withdrawn	IHG1	
HGNC:5955	Merged/Split	IHG2	HGNC:9005|PITX2|Approved
HGNC:5957	Merged/Split	II	HGNC:4204|GCNT2|Approved
HGNC:5963	Merged/Split	IL10R	HGNC:5964|IL10RA|Approved
HGNC:5968	Entry Withdrawn	IL11RB	
HGNC:5976	Entry Withdrawn	IL14	
HGNC:5979	Merged/Split	IL15RB	HGNC:6009|IL2RB|Approved
HGNC:6007	Merged/Split	IL2R	HGNC:6008|IL2RA|Approved
HGNC:6013	Merged/Split	IL3RB	HGNC:2436|CSF2RB|Approved
HGNC:6035	Merged/Split	ILA	HGNC:11924|TNFRSF9|Approved
HGNC:6039	Merged/Split	ILF3L	HGNC:16462|STRBP|Approved
HGNC:6042	Merged/Split	IMD1	HGNC:1133|BTK|Approved
HGNC:6043	Merged/Split	IMD2	HGNC:12731|WAS|Approved
HGNC:6044	Merged/Split	IMD3	HGNC:11935|CD40LG|Approved
HGNC:6045	Merged/Split	IMD4	HGNC:6010|IL2RG|Approved
HGNC:6046	Merged/Split	IMD5	HGNC:10820|SH2D1A|Approved
HGNC:6049	Merged/Split	IMPA	HGNC:6050|IMPA1|Approved
HGNC:6056	Merged/Split	IMPT1	HGNC:10964|SLC22A18|Approved
HGNC:6070	Merged/Split	INP10	HGNC:10637|CXCL10|Approved
HGNC:6072	Entry Withdrawn	INPP3	
HGNC:6073	Merged/Split	INPP4	HGNC:6074|INPP4A|Approved
HGNC:6078	Entry Withdrawn	INPP5C	
HGNC:6082	Entry Withdrawn	INSAF	
HGNC:6084	Entry Withdrawn	INSL1	
HGNC:6085	Entry Withdrawn	INSL2	
HGNC:6092	Entry Withdrawn	INSRL	
HGNC:6094	Merged/Split	INSSA1	HGNC:18442|SYCN|Approved
HGNC:6095	Entry Withdrawn	INSSA2	
HGNC:6097	Merged/Split	INT1	HGNC:12774|WNT1|Approved
HGNC:6098	Merged/Split	INT1L1	HGNC:12780|WNT2|Approved
HGNC:6099	Merged/Split	INT3	HGNC:7884|NOTCH4|Approved
HGNC:6100	Merged/Split	INT4	HGNC:12782|WNT3|Approved
HGNC:6101	Merged/Split	INT6	HGNC:3277|EIF3E|Approved
HGNC:6103	Merged/Split	IOSCA	HGNC:1160|TWNK|Approved
HGNC:6104	Merged/Split	IP1	HGNC:5961|IKBKG|Approved
HGNC:6105	Merged/Split	IP2	HGNC:5961|IKBKG|Approved
HGNC:6114	Merged/Split	IREB1	HGNC:117|ACO1|Approved
HGNC:6123	Merged/Split	IRID1	HGNC:3800|FOXC1|Approved
HGNC:6124	Merged/Split	IRID2	HGNC:9005|PITX2|Approved
HGNC:6151	Entry Withdrawn	ITGAW	
HGNC:6165	Merged/Split	ITI	HGNC:453|AMBP|Approved
HGNC:6170	Merged/Split	ITIHL1	HGNC:6169|ITIH4|Approved
HGNC:6185	Entry Withdrawn	IV	
HGNC:6191	Merged/Split	JAK1B	HGNC:6190|JAK1|Approved
HGNC:6194	Entry Withdrawn	JBS	
HGNC:6195	Merged/Split	JK	HGNC:10918|SLC14A1|Approved
HGNC:6197	Merged/Split	JMS	HGNC:886|ATRX|Approved
HGNC:6198	Entry Withdrawn	JPD	
HGNC:6202	Merged/Split	JTK5A	HGNC:10481|RYK|Approved
HGNC:6203	Merged/Split	JTK5B	HGNC:10482|RYKP1|Approved
HGNC:6208	Merged/Split	JWS	HGNC:3689|FGFR2|Approved
HGNC:6209	Entry Withdrawn	K12T	
HGNC:6212	Merged/Split	KAL2	HGNC:3688|FGFR1|Approved
HGNC:6213	Merged/Split	KAL3	HGNC:15836|PROKR2|Approved
HGNC:6223	Merged/Split	KCNA4L	HGNC:6222|KCNA4|Approved
HGNC:6227	Merged/Split	KCNA9	HGNC:6294|KCNQ1|Approved
HGNC:6245	Merged/Split	KCNF	HGNC:6246|KCNF1|Approved
HGNC:6247	Merged/Split	KCNG	HGNC:6248|KCNG1|Approved
HGNC:6268	Merged/Split	KCNJ7	HGNC:6267|KCNJ6|Approved
HGNC:6271	Merged/Split	KCNJN1	HGNC:6258|KCNJ12|Approved
HGNC:6276	Merged/Split	KCNK14	HGNC:13814|KCNK15|Approved
HGNC:6303	Merged/Split	KCS	HGNC:11582|TBCE|Approved
HGNC:6310	Merged/Split	KERSMCR	HGNC:37808|KRT16P3|Approved
HGNC:6311	Entry Withdrawn	KFM	
HGNC:6312	Merged/Split	KFS	HGNC:6311|KFM|Entry Withdrawn
HGNC:6313	Merged/Split	KFSD	HGNC:15455|MBTPS2|Approved
HGNC:6314	Merged/Split	KGFR	HGNC:3689|FGFR2|Approved
HGNC:6328	Merged/Split	KIR	HGNC:6338|KIR3DL1|Approved
HGNC:6382	Entry Withdrawn	KMS	
HGNC:6384	Merged/Split	KNO	HGNC:2195|COL18A1|Approved
HGNC:6385	Entry Withdrawn	KNPEP	
HGNC:6386	Merged/Split	KNS1	HGNC:6324|KIF5B|Approved
HGNC:6403	Merged/Split	KPP	HGNC:6413|KRT10|Approved
HGNC:6405	Merged/Split	KRAG	HGNC:11322|SSPN|Approved
HGNC:6409	Merged/Split	KRN1	HGNC:23604|KRTAP5-9|Approved
HGNC:6410	Merged/Split	KRN1L	HGNC:23596|KRTAP5-1|Approved
HGNC:6411	Merged/Split	KROX20	HGNC:3239|EGR2|Approved
HGNC:6417	Entry Withdrawn	KRT14L1	
HGNC:6418	Entry Withdrawn	KRT14L2	
HGNC:6419	Entry Withdrawn	KRT14L3	
HGNC:6422	Entry Withdrawn	KRT15L	
HGNC:6424	Entry Withdrawn	KRT16L1	
HGNC:6425	Entry Withdrawn	KRT16L2	
HGNC:6437	Entry Withdrawn	KRT22	
HGNC:6464	Merged/Split	KRTL1	HGNC:6444|KRT6B|Approved
HGNC:6466	Entry Withdrawn	KSS	
HGNC:6468	Entry Withdrawn	KWE	
HGNC:6471	Merged/Split	LAD	HGNC:2898|DLD|Approved
HGNC:6474	Merged/Split	LAG1	HGNC:10630|CCL4|Approved
HGNC:6475	Merged/Split	LAG2	HGNC:4414|GNLY|Approved
HGNC:6479	Entry Withdrawn	LAKLG	
HGNC:6489	Merged/Split	LAMB2T	HGNC:6493|LAMC2|Approved
HGNC:6495	Merged/Split	LAMM	HGNC:6482|LAMA2|Approved
HGNC:6496	Merged/Split	LAMNA	HGNC:6483|LAMA3|Approved
HGNC:6497	Merged/Split	LAMNB1	HGNC:6490|LAMB3|Approved
HGNC:6498	Merged/Split	LAMNB2	HGNC:6493|LAMC2|Approved
HGNC:6507	Merged/Split	LAMS	HGNC:6487|LAMB2|Approved
HGNC:6516	Merged/Split	LBC	HGNC:371|AKAP13|Approved
HGNC:6519	Merged/Split	LCA	HGNC:4689|GUCY2D|Approved
HGNC:6520	Merged/Split	LCA3	HGNC:20423|SPATA7|Approved
HGNC:6521	Merged/Split	LCA4	HGNC:359|AIPL1|Approved
HGNC:6523	Merged/Split	LCD1	HGNC:11771|TGFBI|Approved
HGNC:6531	Merged/Split	LD	HGNC:3768|FMN1|Approved
HGNC:6534	Merged/Split	LDC	HGNC:6724|LUM|Approved
HGNC:6549	Merged/Split	LE	HGNC:4014|FUT3|Approved
HGNC:6557	Merged/Split	LEU1	HGNC:1685|CD5|Approved
HGNC:6558	Merged/Split	LEU7	HGNC:921|B3GAT1|Approved
HGNC:6559	Merged/Split	LFA3	HGNC:1688|CD58|Approved
HGNC:6571	Merged/Split	LGCR	HGNC:3512|EXT1|Approved
HGNC:6573	Merged/Split	LGMD1	HGNC:12399|MYOT|Approved
HGNC:6574	Merged/Split	LGMD1A	HGNC:12399|MYOT|Approved
HGNC:6575	Merged/Split	LGMD1B	HGNC:6636|LMNA|Approved
HGNC:6576	Merged/Split	LGMD1D	HGNC:14888|DNAJB6|Approved
HGNC:6577	Merged/Split	LGMD2	HGNC:1480|CAPN3|Approved
HGNC:6578	Merged/Split	LGMD2A	HGNC:1480|CAPN3|Approved
HGNC:6579	Merged/Split	LGMD2B	HGNC:3097|DYSF|Approved
HGNC:6580	Merged/Split	LGMD2C	HGNC:10809|SGCG|Approved
HGNC:6581	Merged/Split	LGMD2G	HGNC:11610|TCAP|Approved
HGNC:6582	Merged/Split	LGMD2H	HGNC:16380|TRIM32|Approved
HGNC:6590	Merged/Split	LHFPL4	HGNC:6589|LHFPL3|Approved
HGNC:6591	Merged/Split	LHON	HGNC:7459|MT-ND4|Approved
HGNC:6592	Merged/Split	LHRH	HGNC:4419|GNRH1|Approved
HGNC:6599	Merged/Split	LIG2	HGNC:6600|LIG3|Approved
HGNC:6611	Merged/Split	LIMAB1	HGNC:78|ABLIM1|Approved
HGNC:6615	Merged/Split	LIMM	HGNC:7499|MT-TT|Approved
HGNC:6620	Merged/Split	LIPD	HGNC:6677|LPL|Approved
HGNC:6624	Merged/Split	LKP	HGNC:2750|DHX9|Approved
HGNC:6625	Merged/Split	LLCDL1	HGNC:3574|FADS1|Approved
HGNC:6626	Merged/Split	LLCDL2	HGNC:3575|FADS2|Approved
HGNC:6627	Merged/Split	LLCDL3	HGNC:3576|FADS3|Approved
HGNC:6630	Entry Withdrawn	LLP	
HGNC:6634	Merged/Split	LMN1	HGNC:6636|LMNA|Approved
HGNC:6635	Merged/Split	LMN2	HGNC:6638|LMNB2|Approved
HGNC:6639	Merged/Split	LMNL1	HGNC:6636|LMNA|Approved
HGNC:6640	Entry Withdrawn	LMNL2	
HGNC:6650	Merged/Split	LMP2	HGNC:9546|PSMB9|Approved
HGNC:6651	Merged/Split	LMP7	HGNC:9545|PSMB8|Approved
HGNC:6652	Merged/Split	LMX1	HGNC:6653|LMX1A|Approved
HGNC:6655	Merged/Split	LNHR	HGNC:10720|SELL|Approved
HGNC:6659	Merged/Split	LOH18CR1	HGNC:11908|TNFRSF11A|Approved
HGNC:6660	Merged/Split	LOH19CR1	HGNC:10402|RPS19|Approved
HGNC:6669	Merged/Split	APOAL	HGNC:21210|LPAL2|Approved
HGNC:6670	Merged/Split	LPC1	HGNC:533|ANXA1|Approved
HGNC:6671	Merged/Split	LPC2A	HGNC:538|ANXA2P1|Approved
HGNC:6672	Merged/Split	LPC2B	HGNC:539|ANXA2P2|Approved
HGNC:6673	Merged/Split	LPC2C	HGNC:540|ANXA2P3|Approved
HGNC:6674	Merged/Split	LPC2D	HGNC:537|ANXA2|Approved
HGNC:6675	Merged/Split	LPGP1	HGNC:11800|THRSP|Approved
HGNC:6676	Merged/Split	LPI	HGNC:11065|SLC7A7|Approved
HGNC:6680	Merged/Split	LPS	HGNC:6121|IRF6|Approved
HGNC:6681	Merged/Split	LQT	HGNC:6294|KCNQ1|Approved
HGNC:6682	Merged/Split	LQT2	HGNC:6251|KCNH2|Approved
HGNC:6683	Merged/Split	LQT3	HGNC:10593|SCN5A|Approved
HGNC:6684	Merged/Split	LQT4	HGNC:493|ANK2|Approved
HGNC:6686	Entry Withdrawn	L1RE1	
HGNC:6687	Entry Withdrawn	L1RE2	
HGNC:6688	Entry Withdrawn	LRE3	
HGNC:6689	Entry Withdrawn	LRE4	
HGNC:6699	Merged/Split	LRP7	HGNC:6697|LRP5|Approved
HGNC:6704	Merged/Split	LRS1	HGNC:3755|FLNB|Approved
HGNC:6706	Merged/Split	LSH	HGNC:10907|SLC11A1|Approved
HGNC:6712	Merged/Split	LTB4H	HGNC:2646|CYP4F3|Approved
HGNC:6725	Merged/Split	LW	HGNC:5347|ICAM4|Approved
HGNC:6733	Merged/Split	LYAM1	HGNC:10720|SELL|Approved
HGNC:6736	Merged/Split	LYP	HGNC:10820|SH2D1A|Approved
HGNC:6739	Merged/Split	CHS1	HGNC:1968|LYST|Approved
HGNC:6744	Entry Withdrawn	M130	
HGNC:6745	Merged/Split	M17S1	HGNC:3758|FLOT2|Approved
HGNC:6747	Entry Withdrawn	M195	
HGNC:6748	Merged/Split	M1S1	HGNC:11530|TACSTD2|Approved
HGNC:6749	Merged/Split	M3S1	HGNC:11853|TM4SF1|Approved
HGNC:6750	Merged/Split	M4S1	HGNC:11529|EPCAM|Approved
HGNC:6751	Entry Withdrawn	M6P2	
HGNC:6753	Merged/Split	M6S1	HGNC:3356|ENPP1|Approved
HGNC:6754	Merged/Split	M7V1	HGNC:10943|SLC1A5|Approved
HGNC:6755	Entry Withdrawn	MAA	
HGNC:6756	Merged/Split	MAAT1	HGNC:14484|MRPL28|Approved
HGNC:6777	Entry Withdrawn	MAFD1	
HGNC:6778	Entry Withdrawn	MAFD2	
HGNC:6779	Entry Withdrawn	MAFD3	
HGNC:6784	Merged/Split	MAGE1	HGNC:6796|MAGEA1|Approved
HGNC:6785	Merged/Split	MAGE10	HGNC:6797|MAGEA10|Approved
HGNC:6786	Merged/Split	MAGE11	HGNC:6798|MAGEA11|Approved
HGNC:6787	Merged/Split	MAGE12	HGNC:6799|MAGEA12|Approved
HGNC:6788	Merged/Split	MAGE2	HGNC:6800|MAGEA2|Approved
HGNC:6789	Merged/Split	MAGE3	HGNC:6801|MAGEA3|Approved
HGNC:6790	Merged/Split	MAGE4	HGNC:6802|MAGEA4|Approved
HGNC:6791	Merged/Split	MAGE5	HGNC:6803|MAGEA5P|Approved
HGNC:6792	Merged/Split	MAGE6	HGNC:6804|MAGEA6|Approved
HGNC:6793	Merged/Split	MAGE7	HGNC:6805|MAGEA7P|Approved
HGNC:6794	Merged/Split	MAGE8	HGNC:6806|MAGEA8|Approved
HGNC:6795	Merged/Split	MAGE9	HGNC:6807|MAGEA9|Approved
HGNC:6820	Merged/Split	MAM	HGNC:10809|SGCG|Approved
HGNC:6828	Merged/Split	MANA1	HGNC:6827|MAN2C1|Approved
HGNC:6829	Merged/Split	MANA2	HGNC:6824|MAN2A1|Approved
HGNC:6830	Merged/Split	MANB	HGNC:6826|MAN2B1|Approved
HGNC:6832	Entry Withdrawn	MANBB	
HGNC:6837	Merged/Split	MAP1L	HGNC:6835|MAP1A|Approved
HGNC:6870	Merged/Split	MAPE	HGNC:9336|PRAME|Approved
HGNC:6894	Merged/Split	MAPTL	HGNC:6893|MAPT|Approved
HGNC:6900	Merged/Split	MASA	HGNC:6470|L1CAM|Approved
HGNC:6911	Merged/Split	MATR1	HGNC:10955|SLCO2A1|Approved
HGNC:6920	Merged/Split	MBL	HGNC:6922|MBL2|Approved
HGNC:6926	Entry Withdrawn	MBS1	
HGNC:6927	Entry Withdrawn	MBS2	
HGNC:6928	Entry Withdrawn	MBS3	
HGNC:6939	Entry Withdrawn	MCDR1	
HGNC:6941	Merged/Split	MCKD1	HGNC:7508|MUC1|Approved
HGNC:6942	Entry Withdrawn	MCKD2	
HGNC:6951	Merged/Split	MCNAA	HGNC:1094|BPHL|Approved
HGNC:6952	Entry Withdrawn	MCO	
HGNC:6955	Merged/Split	MCPH2	HGNC:24502|WDR62|Approved
HGNC:6956	Merged/Split	MCPH3	HGNC:18672|CDK5RAP2|Approved
HGNC:6957	Merged/Split	MCPH4	HGNC:24054|KNL1|Approved
HGNC:6958	Merged/Split	MCPH5	HGNC:19048|ASPM|Approved
HGNC:6961	Merged/Split	MCS	HGNC:24931|ZC4H2|Approved
HGNC:6963	Merged/Split	MDC	HGNC:189|ADAM11|Approved
HGNC:6964	Merged/Split	MDCR	HGNC:8574|PAFAH1B1|Approved
HGNC:6965	Entry Withdrawn	MDF1	
HGNC:6966	Merged/Split	MDF2	HGNC:6153|ITGB1|Approved
HGNC:6969	Merged/Split	MDGI	HGNC:3557|FABP3|Approved
HGNC:6975	Merged/Split	MDR1	HGNC:40|ABCB1|Approved
HGNC:6976	Merged/Split	MDR3	HGNC:45|ABCB4|Approved
HGNC:6977	Merged/Split	MDRS1	HGNC:15999|SELENON|Approved
HGNC:6978	Entry Withdrawn	MDRV	
HGNC:6979	Merged/Split	MDS1	HGNC:3498|MECOM|Approved
HGNC:6980	Merged/Split	MDU1	HGNC:11026|SLC3A2|Approved
HGNC:6981	Merged/Split	MDU2	HGNC:1681|CD44|Approved
HGNC:6982	Merged/Split	MDU3	HGNC:1681|CD44|Approved
HGNC:6987	Merged/Split	MEAX	HGNC:22082|VMA21|Approved
HGNC:6988	Merged/Split	MEB	HGNC:19139|POMGNT1|Approved
HGNC:6989	Merged/Split	MECL1	HGNC:9538|PSMB10|Approved
HGNC:6991	Merged/Split	MED	HGNC:10596|SCN8A|Approved
HGNC:6992	Merged/Split	MEF	HGNC:6998|MEFV|Approved
HGNC:6999	Entry Withdrawn	MEHMO	
HGNC:7003	Merged/Split	MEKK1	HGNC:6848|MAP3K1|Approved
HGNC:7004	Merged/Split	MEKK2	HGNC:6854|MAP3K2|Approved
HGNC:7005	Merged/Split	MEKK3	HGNC:6855|MAP3K3|Approved
HGNC:7006	Merged/Split	MEKK4	HGNC:6856|MAP3K4|Approved
HGNC:7008	Entry Withdrawn	MELAS	
HGNC:7009	Entry Withdrawn	MELL1	
HGNC:7011	Merged/Split	MEN2A	HGNC:9967|RET|Approved
HGNC:7012	Merged/Split	MEN2B	HGNC:9967|RET|Approved
HGNC:7018	Entry Withdrawn	MEP1AL3	
HGNC:7019	Entry Withdrawn	MEP1AL4	
HGNC:7021	Entry Withdrawn	MER1	
HGNC:7022	Entry Withdrawn	MER2	
HGNC:7023	Entry Withdrawn	MER5	
HGNC:7024	Merged/Split	MER6	HGNC:1682|CD47|Approved
HGNC:7025	Entry Withdrawn	MERR	
HGNC:7026	Merged/Split	MERRF	HGNC:7489|MT-TK|Approved
HGNC:7031	Merged/Split	MF4	HGNC:3672|FGF16|Approved
HGNC:7039	Merged/Split	MFS1	HGNC:3603|FBN1|Approved
HGNC:7040	Merged/Split	MFS2	HGNC:11773|TGFBR2|Approved
HGNC:7041	Merged/Split	MFTL	HGNC:10421|RPS3A|Approved
HGNC:7042	Merged/Split	MGA1	HGNC:2548|CUBN|Approved
HGNC:7052	Merged/Split	MGC1	HGNC:29861|CHRDL1|Approved
HGNC:7053	Merged/Split	MGCR	HGNC:7180|MN1|Approved
HGNC:7054	Merged/Split	MGDF	HGNC:11795|THPO|Approved
HGNC:7055	Merged/Split	MGEA	HGNC:18432|MIA2|Approved
HGNC:7057	Merged/Split	CTAGE5	HGNC:18432|MIA2|Approved
HGNC:7058	Merged/Split	MGF	HGNC:6343|KITLG|Approved
HGNC:7062	Merged/Split	MGST1L1	HGNC:9599|PTGES|Approved
HGNC:7065	Entry Withdrawn	MHAC	
HGNC:7066	Merged/Split	MHAM	HGNC:9588|PTEN|Approved
HGNC:7068	Merged/Split	MHP1	HGNC:1388|CACNA1A|Approved
HGNC:7069	Merged/Split	MHP2	HGNC:800|ATP1A2|Approved
